avg_burst_time,burst_time_variance,avg_priority,arrival_spread,label,scheduler
33.68421053,8.968087466,6.947368421,30,RR,RR
37.6,8.499411744,5.4,28,RR,RR
31.375,9.446394815,5.125,23,RR,RR
36,10.58300524,4.4,28,RR,RR
32.6,6.696267617,4.9,29,RR,RR
33.28571429,9.09025044,5.285714286,30,RR,RR
35.375,9.123287511,5.125,27,RR,RR
33.94117647,6.610780752,6.588235294,27,RR,RR
37.85,8.776531205,6.05,30,RR,RR
35,7.483314774,6.857142857,25,RR,RR
36.63157895,8.579108813,5.473684211,29,RR,RR
33.6,8.996666049,5.8,30,RR,RR
29.1,7.673982017,4.6,27,RR,RR
37.16666667,9.610468829,6.166666667,29,RR,RR
39.81818182,8.589826772,6.909090909,22,RR,RR
36.15,9.717381334,5.85,25,RR,RR
32.29411765,10.06312258,4.941176471,26,RR,RR
31.38888889,8.226913076,5.444444444,25,RR,RR
31.3125,8.312030062,5.5625,29,RR,RR
33.72222222,7.893777828,4.166666667,24,RR,RR
30.35714286,8.448221646,6.142857143,28,RR,RR
34.2,9.902524931,4.2,30,RR,RR
37.27272727,9.06633041,5.727272727,28,RR,RR
33.66666667,10.26320288,6.444444444,28,RR,RR
31.25,8.627716963,5.875,15,RR,RR
34.63636364,9.94779763,4.272727273,23,RR,RR
43.27272727,7.735289959,5.454545455,29,RR,RR
35.70588235,9.796546245,5.764705882,26,RR,RR
33.3,8.258934556,6.2,22,RR,RR
36.125,9.006074339,6.125,22,RR,RR
34.57894737,9.028118586,4.894736842,27,RR,RR
36.42857143,11.27395409,5.857142857,23,RR,RR
33.86666667,7.022503511,5.733333333,30,RR,RR
38.4,9.210863152,5.2,26,RR,RR
34.88888889,9.266959761,6.555555556,27,RR,RR
33.33333333,8.919392107,5.166666667,29,RR,RR
34.4375,11.52697245,6.1875,27,RR,RR
35.30769231,9.342908585,6.230769231,30,RR,RR
37,6.957010852,5.9,27,RR,RR
35.26666667,6.617821058,6.133333333,21,RR,RR
35.15,10.11570561,5.05,28,RR,RR
34.17647059,8.190635213,6,27,RR,RR
40.6,8.357032966,5.8,22,RR,RR
29.83333333,6.817053779,5.25,28,RR,RR
39.1,4.459820624,4.4,28,RR,RR
37.66666667,7.386173269,6.5,28,RR,RR
37.46666667,8.253214862,5.533333333,25,RR,RR
33.25,7.996092796,5.125,25,RR,RR
34.21052632,9.843934533,5.789473684,30,RR,RR
36.65,8.241814121,6.1,30,RR,RR
33.44444444,7.840225494,4.944444444,27,RR,RR
38.6,8.924124607,5.2,27,RR,RR
36.2,9.806120538,4.6,21,RR,RR
35.6,9.063112048,4.05,30,RR,RR
39,7.131419414,5.428571429,28,RR,RR
31.57894737,8.087129407,5,29,RR,RR
35.9375,9.535910746,4.625,26,RR,RR
35.375,7.598313958,6.5,20,RR,RR
34.5,7.522189398,5.388888889,26,RR,RR
36.66666667,7.423685817,5.555555556,21,RR,RR
37.28571429,6.96346149,6.857142857,29,RR,RR
37.28571429,8.564282736,5.142857143,26,RR,RR
38.4,8.822698,6.25,27,RR,RR
36.52631579,10.3738965,5.789473684,29,RR,RR
30.5,8.913472948,5,26,RR,RR
34.625,7.548799573,6.5,28,RR,RR
33.8,8.840814442,5.8,20,RR,RR
32.5,6.020797289,5.666666667,27,RR,RR
36.6,10.52805775,6.1,29,RR,RR
36,9.443329423,5.529411765,30,RR,RR
33.71428571,7.055176128,4.714285714,29,RR,RR
33.15789474,7.761328955,6.157894737,29,RR,RR
32.57142857,7.871415608,5,25,RR,RR
34.6,7.709734107,6.266666667,30,RR,RR
35.375,13.05696653,5.625,26,RR,RR
34.41176471,6.860447795,5.294117647,29,RR,RR
35.83333333,9.838981429,6.833333333,19,RR,RR
30.5,6.171169527,4.75,25,RR,RR
35.17647059,8.053024964,5.823529412,29,RR,RR
32.77777778,10.51747517,5.555555556,24,RR,RR
37.33333333,9.392668536,6.166666667,15,RR,RR
32.47368421,9.005077054,6.157894737,28,RR,RR
35.21428571,8.993478363,7.285714286,26,RR,RR
33.21052632,10.05552452,4.842105263,27,RR,RR
35.72222222,10.40195257,5.333333333,29,RR,RR
38.33333333,8.158158834,6.333333333,28,RR,RR
34.36363636,9.187666904,4.727272727,29,RR,RR
36.375,8.644904569,5.375,16,RR,RR
34.30769231,7.528250541,6.307692308,27,RR,RR
39.66666667,11.06546178,4.333333333,22,RR,RR
34.35294118,8.080049334,4.882352941,29,RR,RR
37.8,7.138627319,6.4,28,RR,RR
37.35294118,7.692174606,4.647058824,27,RR,RR
36.1875,9.18707482,6.375,29,RR,RR
32.8,7.626270386,5.4,20,RR,RR
37.28571429,10.08130215,5.428571429,20,RR,RR
36.05263158,9.139121714,5.368421053,24,RR,RR
38.375,8.230089611,6.375,20,RR,RR
34.75,9.310612225,4.7,27,RR,RR
36,9.886859967,5.5625,28,RR,RR
33.5,8.284020763,5.4375,27,RR,RR
29.375,7.244610065,5.75,22,RR,RR
40.5,9.51752769,3.666666667,28,RR,RR
35.33333333,9.097008055,7.6,30,RR,RR
36.76923077,9.099060359,6.384615385,29,RR,RR
34.11111111,8.319247354,2.555555556,27,RR,RR
35.55555556,6.78415001,6.444444444,28,RR,RR
35.86666667,8.397354081,5.666666667,27,RR,RR
31.9375,8.196559873,5,27,RR,RR
38.3,10.2571926,5.1,29,RR,RR
36.77777778,8.396795391,3.5,29,RR,RR
37.1,8.791473142,6.4,29,RR,RR
31.77777778,9.174575713,6.888888889,27,RR,RR
34,8.346656017,7,24,RR,RR
33.45,9.409968119,5.75,27,RR,RR
31.125,7.865073108,5.75,27,RR,RR
30.61538462,8.353151976,6.692307692,27,RR,RR
33.53333333,9.945629973,5.333333333,27,RR,RR
36.88235294,8.615187362,6.294117647,30,RR,RR
35.27272727,6.565625486,4.727272727,27,RR,RR
40.5,7.697402159,5.5,30,RR,RR
40.33333333,8.730533902,5.166666667,24,RR,RR
30,8.694826048,4.8,29,RR,RR
33.66666667,8.219218671,4.5,24,RR,RR
39.27272727,7.688136186,4.272727273,27,RR,RR
35.89473684,9.352144347,7.894736842,29,RR,RR
36.5,8.220908303,6.666666667,30,RR,RR
34.2,8.133879763,7.1,28,RR,RR
37.45,7.130743299,6.25,30,RR,RR
33.42857143,8.715456596,4.857142857,10,RR,RR
38.71428571,7.923099785,3.428571429,17,RR,RR
31.85714286,9.124982527,7.142857143,18,RR,RR
36.68421053,7.813972853,4.105263158,27,RR,RR
32.45454545,10.89923797,6.272727273,27,RR,RR
33.94444444,9.743785611,4.888888889,25,RR,RR
31.8,7.984985911,3.6,28,RR,RR
34.8,7.304792947,3.4,18,RR,RR
33.94117647,9.377511198,6,28,RR,RR
31.4,8.987398585,6.133333333,25,RR,RR
34.81818182,8.962732759,5.727272727,26,RR,RR
33.63157895,9.212180303,5.105263158,28,RR,RR
33.58823529,10.80881353,5.764705882,27,RR,RR
35,5.656854249,5,24,RR,RR
36.73684211,8.759008026,6.105263158,29,RR,RR
32,7.874007874,4.666666667,24,RR,RR
32.2,7.841768508,5.533333333,28,RR,RR
34,8.92828571,3.714285714,29,RR,RR
38.4,8.089499366,3.5,25,RR,RR
33.33333333,11.88369565,4.5,20,RR,RR
34.71428571,9.94577133,4.642857143,27,RR,RR
37.33333333,9.189365835,6.222222222,27,RR,RR
38.11764706,8.995962185,5.529411765,28,RR,RR
36.90909091,9.652644908,5.909090909,23,RR,RR
33.5,10.9931797,6.5,26,RR,RR
35.88888889,8.399000528,5.277777778,28,RR,RR
34.95,8.291411219,3.95,30,RR,RR
35.71428571,9.691148918,6.5,28,RR,RR
31.83333333,10.66796867,5,21,RR,RR
30.88888889,6.870944371,6.888888889,22,RR,RR
29.07692308,7.194672585,5.769230769,27,RR,RR
35.85,10.43683381,6.35,30,RR,RR
31.53333333,7.804841802,6.866666667,29,RR,RR
35.6,8.875434262,5.333333333,24,RR,RR
39.38461538,8.22321724,6,28,RR,RR
37.5,8.767838958,5,29,RR,RR
35.875,9.829006817,4.9375,27,RR,RR
31.42857143,6.945854732,6.428571429,25,RR,RR
38.88235294,6.20135045,5.176470588,29,RR,RR
31.85714286,9.124982527,5.571428571,22,RR,RR
38,7.427426652,5.833333333,25,RR,RR
33.5,8.440971508,5.45,29,RR,RR
32.9,7.449161027,7,30,RR,RR
35.90909091,10.1484844,6,26,RR,RR
36.25,6.246665777,4.5,26,RR,RR
38.63636364,7.100226978,4.727272727,26,RR,RR
33,10.47854952,5.3,25,RR,RR
34.8,5.491812087,5,24,RR,RR
34.625,5.893587617,3.75,21,RR,RR
33.55555556,9.558139186,6.111111111,20,RR,RR
38.18181818,5.843694065,7.727272727,28,RR,RR
33.0625,9.323818625,5.625,21,RR,RR
32.5,8.288211173,5.111111111,25,RR,RR
30.375,8.499080833,6.625,20,RR,RR
37.25,10.26218788,6.25,29,RR,RR
36.58823529,8.066333984,5.941176471,30,RR,RR
34.26315789,8.315123224,5.526315789,29,RR,RR
36.28571429,8.827138118,5.714285714,19,RR,RR
37,6.723094526,5,26,RR,RR
33.23529412,9.283314645,5,28,RR,RR
36.33333333,9.780933834,5.888888889,25,RR,RR
33.55555556,9.087367436,5.166666667,27,RR,RR
34.6,7.657675888,5.4,22,RR,RR
32.84615385,7.892022787,5.615384615,29,RR,RR
29.75,5.695392875,4.875,24,RR,RR
37.28571429,9.406901505,4.571428571,16,RR,RR
30.28571429,4.39851552,7.857142857,24,RR,RR
33,9.153020145,6.222222222,27,RR,RR
39.6,11.72348071,6.6,26,RR,RR
33.15384615,7.367769246,5.307692308,30,RR,RR
32,10.08298897,4.833333333,14,RR,RR
31.55,8.157665107,4.5,29,RR,RR
32.25,9.424038412,5.6875,29,RR,RR
35.2,12.02331069,7.2,18,RR,RR
36.45454545,8.139283377,5.818181818,19,RR,RR
35.30769231,8.099236577,5.230769231,30,RR,RR
40.14285714,8.096358466,6.285714286,20,RR,RR
32.30769231,7.528250541,4.923076923,25,RR,RR
32.85714286,8.424938684,5.285714286,30,RR,RR
29.75,9.324028099,5.5,25,RR,RR
35.36363636,7.678455423,5.636363636,21,RR,RR
33.47368421,8.744131392,6.684210526,26,RR,RR
35.83333333,10.49470766,5,21,RR,RR
34.93333333,9.69856805,5.2,24,RR,RR
35,8.536685539,5.8125,28,RR,RR
30.2,6.784295591,6,28,RR,RR
37.08333333,8.14921605,4.75,28,RR,RR
30,6.899275324,2.8,15,RR,RR
37.16666667,7.551673839,6.388888889,28,RR,RR
31.5,7.38241153,4.5625,29,RR,RR
30.3,6.603786792,5,29,RR,RR
35.6,8.491564442,6.266666667,28,RR,RR
35.71428571,10.55210589,4,25,RR,RR
40,9.022846818,4.823529412,28,RR,RR
35.46666667,7.889796505,5.8,27,RR,RR
34.65,7.66338698,6.35,29,RR,RR
38.06666667,8.094991593,5.133333333,24,RR,RR
35.1,7.892401409,6.5,19,RR,RR
40,6.976149845,5.5,24,RR,RR
34.11111111,9.825640431,5.222222222,28,RR,RR
34.94117647,8.474672218,5.882352941,25,RR,RR
33.71428571,8.472042859,6.142857143,24,RR,RR
36.16666667,8.414603708,5.916666667,21,RR,RR
29.30769231,8.032478451,5.461538462,30,RR,RR
33,8.841191473,3.916666667,24,RR,RR
34.45,4.727314248,5.5,29,RR,RR
30,8.655003808,4.545454545,29,RR,RR
36,9.007933012,3.857142857,20,RR,RR
38.5,8.06889973,6,26,RR,RR
37.52631579,7.645903073,5.526315789,30,RR,RR
30.2,10.6282642,2.8,25,RR,RR
37.47058824,7.171164866,4.823529412,30,RR,RR
35.85714286,8.096358466,5.857142857,17,RR,RR
36,9.290193341,6.153846154,27,RR,RR
36.13333333,8.114732829,4.733333333,28,RR,RR
38.14285714,6.791351042,6,25,RR,RR
34,9.89172148,4.384615385,26,RR,RR
35.21428571,8.134394098,5.5,29,RR,RR
37.88888889,10.09889372,4.388888889,29,RR,RR
35.66666667,6.912147118,5.388888889,30,RR,RR
31.42857143,9.940640147,6.571428571,13,RR,RR
34.61111111,7.165805288,5.555555556,30,RR,RR
29.8,6.615134163,5,14,RR,RR
34.31578947,8.329103266,5.421052632,27,RR,RR
36.4375,8.154513704,6.5,29,RR,RR
34.05555556,9.149816162,4.833333333,24,RR,RR
40.14285714,6.35674156,5.428571429,20,RR,RR
33.63157895,8.336416789,6,28,RR,RR
36.47058824,8.892281167,6.235294118,27,RR,RR
37.9,6.64003012,6.3,30,RR,RR
37.4,7.418894796,6.1,27,RR,RR
34.35,7.837569776,5.55,27,RR,RR
29.7,7.211795893,5.6,25,RR,RR
35.42857143,8.086269542,4.857142857,24,RR,RR
36.83333333,11.49516807,6,28,RR,RR
38,7.608859103,4.631578947,28,RR,RR
37.44444444,8.945652092,4.833333333,27,RR,RR
39.23529412,9.226110083,6.588235294,23,RR,RR
38.61538462,5.270213272,4,22,RR,RR
32.9375,8.605730286,4.625,28,RR,RR
33.90909091,6.639476231,5.181818182,29,RR,RR
32.1,8.619164693,6.1,27,RR,RR
31.64705882,8.238654776,5.705882353,19,RR,RR
38.11111111,7.894364297,5.444444444,21,RR,RR
32.75,9.692135987,4.75,28,RR,RR
31.23076923,8.657178845,6.692307692,30,RR,RR
32.47058824,7.608954841,6.470588235,30,RR,RR
38.16666667,9.111957955,5.388888889,27,RR,RR
35.92857143,7.195874669,5.857142857,26,RR,RR
31.89473684,7.333375304,5.105263158,26,RR,RR
36.77777778,9.150322129,4.5,27,RR,RR
35.73333333,7.037676384,6.4,29,RR,RR
36.11764706,8.683197791,5.294117647,27,RR,RR
38.41176471,8.395088365,5.882352941,29,RR,RR
36.66666667,8.065702422,6.583333333,26,RR,RR
37.9,7.993122043,5,30,RR,RR
27.71428571,7.225239209,5.142857143,21,RR,RR
30.42857143,7.228063223,4.142857143,21,RR,RR
37.83333333,6.914156171,4.333333333,28,RR,RR
31.5,5.057996968,4.666666667,18,RR,RR
35.63636364,7.264768372,4.363636364,27,RR,RR
35.21428571,7.103103662,4.428571429,29,RR,RR
32,7.778174593,4.375,23,RR,RR
34.71428571,10.09546271,4.785714286,27,RR,RR
33.375,9.25928588,6.125,15,RR,RR
34.35714286,9.889439843,4.785714286,27,RR,RR
33.875,11.79446374,4.75,17,RR,RR
33.53333333,7.710310557,5.4,29,RR,RR
37.44444444,7.704415921,4.888888889,25,RR,RR
36,9.066421565,4.75,29,RR,RR
34.4375,11.33561175,6.375,29,RR,RR
34.25,7.830229882,5.1875,29,RR,RR
38.33333333,9.910712498,5.666666667,29,RR,RR
39.75,8.089344844,5.875,26,RR,RR
35,7.071067812,5,19,RR,RR
35.65,9.034793855,5.7,30,RR,RR
37,10.89954127,5.6,23,RR,RR
30.33333333,9.910712498,5.555555556,24,RR,RR
37.33333333,6.749485577,5.833333333,26,RR,RR
36.47058824,7.647511299,6,28,RR,RR
37.33333333,8.96288644,6.444444444,29,RR,RR
32.71428571,8.547585887,7.142857143,27,RR,RR
39.23076923,8.422989111,4.692307692,27,RR,RR
36.8,7.201388755,6.6,29,RR,RR
33,9.063269672,6.571428571,30,RR,RR
36.16666667,9.872802146,6,23,RR,RR
43.2,6.305553108,7,27,RR,RR
35.125,9.426525076,6,23,RR,RR
35.4,9.718024491,5.85,29,RR,RR
35.57142857,8.432202608,6.571428571,28,RR,RR
38,7.625146369,7.071428571,22,RR,RR
33.35294118,8.676819534,5.058823529,27,RR,RR
34.90909091,7.02533785,4.272727273,23,RR,RR
33.66666667,7.039570694,6.444444444,21,RR,RR
34.8,10.99818167,4.8,14,RR,RR
36.70588235,6.96854028,5.823529412,30,RR,RR
35.16666667,8.214147687,7.833333333,14,RR,RR
38.88888889,6.870944371,4.111111111,26,RR,RR
34.11764706,8.035819464,6.470588235,29,RR,RR
34.3,6.596211034,5.65,30,RR,RR
34.54545455,9.782764402,3.272727273,27,RR,RR
40,9.966610925,5.5,28,RR,RR
39.41666667,5.97854962,6.416666667,28,RR,RR
32.05,7.405909802,4.45,30,RR,RR
34.73684211,7.361651025,4.894736842,20,RR,RR
35.35,7.343534571,5.65,29,RR,RR
29.75,8.089344844,4.75,25,RR,RR
34.33333333,10.60922031,7.666666667,28,RR,RR
31,7.924645102,5.4,26,RR,RR
35.78571429,8.825114904,5.428571429,26,RR,RR
36.84210526,7.527235866,4.894736842,30,RR,RR
33.2,7.606576102,5.6,27,RR,RR
34.53846154,8.35386032,5.384615385,25,RR,RR
31.16666667,6.439893029,3.333333333,24,RR,RR
36.125,10.24008667,7.25,30,RR,RR
34.46666667,8.429050296,5.6,26,RR,RR
38,9.409859433,5.909090909,28,RR,RR
34.5,9.178779875,6,30,RR,RR
38.33333333,8.624899355,4.083333333,28,RR,RR
34.25,9.730750228,5.15,28,RR,RR
33.6,8.014985964,6.2,28,RR,RR
33.625,9.472822969,7.125,25,RR,RR
36.71428571,8.180364744,5.857142857,27,RR,RR
35,9.064583094,5.166666667,29,RR,RR
36,7.902179727,4.888888889,27,RR,RR
31.26666667,7.741375129,5.533333333,30,RR,RR
35.47368421,9.109673407,5.473684211,30,RR,RR
32.38888889,8.705929581,5.777777778,30,RR,RR
34.45454545,8.161591159,4.454545455,24,RR,RR
35.85714286,8.416456184,4.642857143,23,RR,RR
39.75,6.684870979,3.125,22,RR,RR
28.375,8.586872248,5.375,27,RR,RR
34,10.15436414,5,22,RR,RR
33.6,7.812809994,6.8,12,RR,RR
33.66666667,9.498537899,6.333333333,26,RR,RR
34.2,9.431860898,3.8,22,RR,RR
35.5,8.05294977,6,21,RR,RR
33.75,6.508007888,5.833333333,28,RR,RR
40.375,8.030216373,5.625,23,RR,RR
37.5,8.170067319,4.5,29,RR,RR
34.66666667,9.146948489,6.722222222,29,RR,RR
32.27272727,9.430038167,4.818181818,25,RR,RR
37.1,8.825531145,4.3,26,RR,RR
36.125,9.426525076,6,21,RR,RR
33,10.10711859,4.846153846,30,RR,RR
28.8,3.815756806,6.4,25,RR,RR
34.89473684,8.290100227,5.157894737,28,RR,RR
34.33333333,4.60675832,5.666666667,23,RR,RR
32.5,8.834591105,5.8,29,RR,RR
31.42857143,9.100347605,6,28,RR,RR
38.46153846,9.278721601,5.384615385,28,RR,RR
36.71428571,9.981615754,6.857142857,20,RR,RR
35.94444444,8.455584757,6,30,RR,RR
34.54545455,9.698768773,7.272727273,27,RR,RR
31.77777778,9.003428702,3.666666667,22,RR,RR
38.625,8.802520946,4,25,RR,RR
34.61538462,8.660595658,5,28,RR,RR
33.05263158,9.104502554,5.368421053,26,RR,RR
33.93333333,10.01643095,4.866666667,27,RR,RR
36.70588235,8.086042484,5.647058824,30,RR,RR
31.75,8.28175706,5.25,29,RR,RR
38.75,9.408551075,5.333333333,28,RR,RR
36,7.745966692,7,22,RR,RR
35.16666667,8.870988921,4.888888889,29,RR,RR
36.18181818,10.46915975,6.727272727,27,RR,RR
37,6.557438524,6.7,29,RR,RR
32.83333333,10.82307206,5.166666667,22,RR,RR
35.14285714,6.311634867,5.857142857,23,RR,RR
36,8.167881348,4.642857143,29,RR,RR
38.5,8.407998837,4.277777778,29,RR,RR
32.78571429,9.711396629,6.571428571,30,RR,RR
34.2,5.844655678,6.2,23,RR,RR
37.27777778,7.744571974,5.277777778,29,RR,RR
36.36363636,8.238189643,4.727272727,22,RR,RR
34.85,7.226859622,6,28,RR,RR
34.30769231,9.007557642,6.307692308,28,RR,RR
38.05882353,9.358673789,5.470588235,27,RR,RR
32.75,7.096066986,6.416666667,20,RR,RR
35.375,10.94232037,6.375,28,RR,RR
29.66666667,9.159087776,5.166666667,25,RR,RR
36.15789474,8.579431694,5.421052632,25,RR,RR
31.93333333,8.168775238,6.133333333,27,RR,RR
38,10.69579357,6.2,14,RR,RR
34.66666667,8.104868222,6.466666667,27,RR,RR
34,8.579044236,5,22,RR,RR
35,9.357960706,5.428571429,27,RR,RR
35.9375,8.656419222,6.25,29,RR,RR
31.78947368,9.058749463,5.736842105,27,RR,RR
39.5,8.098353742,3.333333333,26,RR,RR
35.91666667,10.20994885,6,26,RR,RR
36.3,7.389857915,6.2,27,RR,RR
34.77777778,8.010795186,6.388888889,29,RR,RR
30.1875,7.273399738,5,30,RR,RR
41,9.695359715,5,24,RR,RR
32.5,7.5,4.625,25,RR,RR
35.25,10.54454835,2.25,30,RR,RR
34.75,8.540345426,5.375,26,RR,RR
35.78571429,5.990213106,4.928571429,27,RR,RR
34.95,7.526453348,5.3,29,RR,RR
39.22222222,9.101621074,4.777777778,27,RR,RR
34.3125,9.231188642,6.375,27,RR,RR
40.5,7.93200269,5.166666667,25,RR,RR
37.41176471,9.293000677,5.294117647,27,RR,RR
34.53846154,8.871868978,5.923076923,30,RR,RR
37.10526316,7.711199899,6.263157895,28,RR,RR
33.625,9.040706554,5.75,24,RR,RR
36.46666667,9.534964895,4.933333333,27,RR,RR
33.66666667,8,5,29,RR,RR
31.93333333,8.887944394,4.333333333,29,RR,RR
30.9,4.369210455,4.7,22,RR,RR
37.7,8.579627032,6.9,22,RR,RR
34,8.517361948,5.909090909,28,RR,RR
29.77777778,8.066085072,7.444444444,27,RR,RR
33.54545455,9.296760299,5.454545455,28,RR,RR
38.6,9.551963149,6.3,24,RR,RR
34.2,4.995998399,6.2,15,RR,RR
33.22222222,7.934142505,6.111111111,29,RR,RR
36.27777778,10.07640564,6,30,RR,RR
39.83333333,5.257270099,6.833333333,26,RR,RR
36.33333333,7.879650302,6.066666667,30,RR,RR
35.28571429,8.564282736,5.285714286,23,RR,RR
39.77777778,10.00863824,5.777777778,29,RR,RR
35.91666667,10.34777217,6.833333333,17,RR,RR
34.64705882,9.73738204,5.117647059,27,RR,RR
31.88888889,5.933791077,4.777777778,30,RR,RR
27.14285714,7.808943068,6.714285714,30,RR,RR
38.16666667,6.295942256,3.416666667,28,RR,RR
35.66666667,4.149966533,5.666666667,22,RR,RR
29.375,7.983381176,6.125,29,RR,RR
30.76923077,9.224998196,4.846153846,21,RR,RR
36.52941176,8.052165562,5,29,RR,RR
31.33333333,10.05540209,5.777777778,28,RR,RR
39,7.848566748,7.8,24,RR,RR
30.4,9.308061023,9.4,26,RR,RR
32.05,8.924544806,5.15,26,RR,RR
34.47058824,9.43783155,3.588235294,29,RR,RR
34.25,8.474225628,4.8125,28,RR,RR
32.16666667,4.219662967,5.5,23,RR,RR
36.47368421,8.916976246,4.052631579,27,RR,RR
34.44444444,7.410369778,6,20,RR,RR
37.16666667,6.094168433,5.333333333,14,RR,RR
38.72727273,8.749970484,3.454545455,29,RR,RR
43.14285714,9.948848769,4.857142857,18,RR,RR
38.5,7.566372975,6.2,26,RR,RR
37.16666667,7.602996485,6.666666667,18,RR,RR
39.3,6.542935121,5.7,29,RR,RR
35.5,8.529361055,5.125,29,RR,RR
31.9,9.417536833,6.8,30,RR,RR
30.85714286,7.434063904,7.142857143,26,RR,RR
38.35,7.418052305,5.6,23,RR,RR
29.94117647,8.256694882,6,26,RR,RR
35.42857143,7.81677944,6.571428571,18,RR,RR
33.05882353,10.14872109,5.470588235,30,RR,RR
33.08333333,7.899982419,4.833333333,29,RR,RR
37,8.570562727,5.727272727,24,RR,RR
35.89473684,7.704371533,5.631578947,25,RR,RR
36.6,8.777243303,5.8,27,RR,RR
35.53333333,9.171453296,6.133333333,28,RR,RR
33.57894737,8.610371894,5.368421053,28,RR,RR
35.82352941,9.108724287,5.058823529,29,RR,RR
34.08333333,7.686116633,4.25,29,RR,RR
30.1,9.321480569,4.1,29,RR,RR
35.52631579,9.588196807,4.631578947,26,RR,RR
33.7,9.284934033,5.9,30,RR,RR
37.94444444,9.058281798,4.833333333,30,RR,RR
37.2,11.32077736,4.8,23,RR,RR
36.41176471,9.139821233,5.352941176,30,RR,RR
36.5,8.188406438,4.6,29,RR,RR
33.09090909,8.447210895,6.181818182,30,RR,RR
34.54545455,9.623490544,6,21,RR,RR
35.28571429,7.64786218,7.428571429,18,RR,RR
35.61111111,8.34092247,4.833333333,24,RR,RR
34.5,9.839788035,5.071428571,29,RR,RR
37.55555556,9.154368855,7,29,RR,RR
36.5,7.864477096,5,24,RR,RR
34.61538462,9.42613765,4.538461538,26,RR,RR
35.8,5.706137047,6.4,25,RR,RR
35.14285714,11.01205277,6,26,RR,RR
32.68421053,10.31122348,5.315789474,29,RR,RR
35.77777778,9.772725968,5.444444444,23,RR,RR
37.33333333,9.463379711,5.583333333,21,RR,RR
25.2,8.447484833,4.2,26,RR,RR
30.33333333,9.486832981,4.222222222,28,RR,RR
39,8.342661446,4.8,18,RR,RR
32.84615385,8.960135248,5.615384615,27,RR,RR
38.28571429,9.617161531,6.142857143,26,RR,RR
34.83333333,9.245118832,5.666666667,21,RR,RR
30.61538462,9.555815479,5.615384615,25,RR,RR
36.83333333,8.519585279,6.055555556,30,RR,RR
33.08333333,8.788802851,4.75,27,RR,RR
29.66666667,7.272474743,6.4,27,RR,RR
34,8.81557064,6.428571429,29,RR,RR
32.8,3.249615362,5.2,30,RR,RR
32.66666667,7.972173829,6.5,25,RR,RR
39.875,8.328227603,4.125,26,RR,RR
30.71428571,9.837454458,7.714285714,27,RR,RR
33.6,4.409081537,3.4,19,RR,RR
35.55555556,9.298878201,4.944444444,30,RR,RR
34.36842105,9.079824519,4.736842105,30,RR,RR
33.76923077,8.358817051,4.230769231,28,RR,RR
36.1875,7.658481818,5.375,30,RR,RR
38.78571429,8.486784444,5.071428571,30,RR,RR
36.86666667,7.872878903,5.466666667,27,RR,RR
38.72727273,8.853257327,6.363636364,25,RR,RR
34.08333333,9.17840158,3,23,RR,RR
37.5,7.471373941,5.785714286,27,RR,RR
38.33333333,6.87992248,5.333333333,24,RR,RR
29.16666667,6.22941053,5.666666667,27,RR,RR
37.5,6.152235366,3.9,24,RR,RR
34.54545455,7.981383297,5,26,RR,RR
33,9.591663047,4.333333333,26,RR,RR
33.73333333,10.19455192,6,27,RR,RR
39.93333333,7.018705167,4.666666667,27,RR,RR
29.125,9.359987981,5.5625,30,RR,RR
30.33333333,6.446359869,7,26,RR,RR
34.35,8.753713498,5.05,29,RR,RR
36.72222222,9.236434831,5.888888889,30,RR,RR
31.30769231,9.251898894,5.384615385,24,RR,RR
38.5,6.626965117,4.583333333,28,RR,RR
34,9.354143467,4,19,RR,RR
36.1,8.780091116,5.6,25,RR,RR
36.78947368,10.38510546,5.947368421,27,RR,RR
34.27272727,7.909613358,5.181818182,28,RR,RR
33.8,7.858753082,6.133333333,29,RR,RR
32.66666667,7.958224258,4.777777778,15,RR,RR
40.26666667,5.397118573,6.333333333,27,RR,RR
32,5.54977477,4.4,27,RR,RR
34.92857143,9.902844366,5.285714286,28,RR,RR
33.27777778,8.278523456,5.611111111,23,RR,RR
37,7.325753659,5,25,RR,RR
34.4,8.522910301,5.4,29,RR,RR
32.52941176,8.997500614,6,26,RR,RR
32.6,11.67218917,7.6,20,RR,RR
37.57142857,7.326217946,4,18,RR,RR
37.10526316,7.765610674,5.210526316,30,RR,RR
32.85,9.291259333,5.1,28,RR,RR
27.66666667,7.78174502,7.333333333,27,RR,RR
32.23529412,7.900330684,5,27,RR,RR
34.84615385,8.529100898,6.384615385,24,RR,RR
32.4,8.822698,6.4,16,RR,RR
36.30769231,10.54940476,5.769230769,25,RR,RR
26.42857143,4.952838807,5.285714286,26,RR,RR
32.33333333,8.323994767,4.8,25,RR,RR
39.28571429,7.401047913,5.714285714,26,RR,RR
37.25,9.633924434,5.5625,30,RR,RR
31.55555556,10.53155165,5.222222222,22,RR,RR
32.47368421,6.252312592,5.210526316,30,RR,RR
32.25,7.154544011,5.5,21,RR,RR
28.71428571,5.202040416,7.714285714,26,RR,RR
39.33333333,7.431165603,5.666666667,28,RR,RR
38,7.056911506,5.7,25,RR,RR
33.83333333,8.773381459,4.25,23,RR,RR
36.05,9.041432409,6.55,30,RR,RR
36.94444444,8.389624692,6.722222222,29,RR,RR
34.2,8.812491135,5.65,28,RR,RR
